time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-08-28T18:25:08.150Z,38.2178,-117.721,0.6,1.4,ml,16,122.81,0.028,0.17,nn,nn00770484,2020-08-28T18:34:55.174Z,Nevada,earthquake,,13.1,,,automatic,nn,nn
2020-08-28T18:22:26.690Z,35.666,-117.4791667,6.81,0.84,ml,22,106,0.08052,0.13,ci,ci39363583,2020-08-28T22:10:17.219Z,"13km SSW of Searles Valley, CA",earthquake,0.19,0.64,0.111,12,reviewed,ci,ci
2020-08-28T17:48:38.330Z,32.9295,-116.1958333,7.53,0.73,ml,19,97,0.09383,0.12,ci,ci39363551,2020-08-28T21:59:53.157Z,"24km SSW of Ocotillo Wells, CA",earthquake,0.26,0.65,0.053,7,reviewed,ci,ci
2020-08-28T17:37:20.690Z,38.175,-117.889,3.8,1.1,ml,13,101.37,0.006,0.06,nn,nn00770482,2020-08-28T18:26:32.943Z,"30 km SE of Mina, Nevada",earthquake,,3.3,,,automatic,nn,nn
2020-08-28T17:36:49.360Z,17.8905,-66.6003,2,2.71,md,13,254,0.1524,0.18,pr,pr2020241007,2020-08-28T17:54:46.184Z,"13 km S of Ponce, Puerto Rico",earthquake,0.64,0.49,0.11,7,reviewed,pr,pr
2020-08-28T17:33:34.880Z,38.8261681,-122.8130035,2,1.5,md,34,39,0.003592,0.03,nc,nc73450701,2020-08-28T21:07:05.607Z,"7km NW of The Geysers, CA",earthquake,0.17,0.28,0.15,9,automatic,nc,nc
2020-08-28T17:30:43.688Z,-20.0055,-69.9187,60.34,4.5,mwr,,108,0.347,0.69,us,us7000beh6,2020-08-28T19:15:50.744Z,"33 km NE of Iquique, Chile",earthquake,4.3,3.4,,,reviewed,us,guc
2020-08-28T17:27:01.260Z,47.60433333,-122.6953333,14.51,0.52,ml,4,227,0.08432,0.04,uw,uw61665107,2020-08-28T18:39:43.220Z,"0 km NNE of Erlands Point-Kitsap Lake, Washington",earthquake,5.01,3.8,0.03921872,2,reviewed,uw,uw
2020-08-28T17:21:08.240Z,33.241,-116.6201667,16.84,1.29,ml,53,42,0.04752,0.19,ci,ci39363511,2020-08-28T21:51:53.720Z,"5km SSE of Warner Springs, CA",earthquake,0.17,0.39,0.188,24,reviewed,ci,ci
2020-08-28T16:41:28.200Z,38.1595,-117.9953,0.9,0.8,ml,8,121.63,0.033,0.06,nn,nn00770481,2020-08-28T17:03:11.117Z,"27 km SSE of Mina, Nevada",earthquake,,9.1,,,automatic,nn,nn
2020-08-28T16:32:36.640Z,38.1713,-117.8312,9.8,1.2,ml,15,95.32,0.018,0.08,nn,nn00770479,2020-08-28T16:43:53.360Z,"34 km SE of Mina, Nevada",earthquake,,5.9,,,automatic,nn,nn
2020-08-28T16:30:02.040Z,38.8081665,-122.8216629,2.28,0.61,md,15,64,0.005913,0.01,nc,nc73450691,2020-08-28T16:31:37.655Z,"7km WNW of The Geysers, CA",earthquake,0.32,0.59,0.36,2,automatic,nc,nc
2020-08-28T16:26:41.390Z,40.6783333,-122.5778351,20.74,2.44,md,9,110,0.04584,0.14,nc,nc73450686,2020-08-28T19:47:04.095Z,"6km ESE of French Gulch, CA",earthquake,1.15,0.82,0.13,11,automatic,nc,nc
2020-08-28T16:21:28.560Z,36.5145,-81.1048333,1.61,-0.6,md,4,243,0.02327,0.07,se,se60327196,2020-08-28T18:03:45.740Z,"1 km NE of Sparta, North Carolina",earthquake,0.72,1.85,0.104,4,reviewed,se,se
2020-08-28T16:18:29.850Z,37.2091667,-113.506,10.48,1.18,ml,10,128,0.2876,0.18,uu,uu60407352,2020-08-28T17:07:21.360Z,"8 km N of Washington, Utah",earthquake,0.49,1.2,0.086,3,reviewed,uu,uu
2020-08-28T16:16:08.300Z,37.4723333,-118.7953333,7.21,0.94,md,13,257,0.1205,0.02,nc,nc73450681,2020-08-28T18:13:04.486Z,"14km SW of Toms Place, CA",earthquake,1.04,1.97,0.184,12,reviewed,nc,nc
2020-08-28T16:15:56.740Z,33.169,-116.1026667,10.55,0.95,ml,38,73,0.0563,0.2,ci,ci39363463,2020-08-28T20:05:18.615Z,"4km NE of Ocotillo Wells, CA",earthquake,0.25,0.51,0.189,8,reviewed,ci,ci
2020-08-28T16:15:51.000Z,17.965,-67.0048,10,2.35,md,12,192,0.0397,0.24,pr,pr2020241006,2020-08-28T17:05:27.380Z,Puerto Rico region,earthquake,0.77,0.53,0.34,4,reviewed,pr,pr
2020-08-28T16:15:45.920Z,36.524,-81.0708333,0.13,-0.7,md,4,312,0.02074,0.08,se,se60327191,2020-08-28T18:06:06.610Z,"4 km ENE of Sparta, North Carolina",earthquake,0.99,8.87,0.067,4,reviewed,se,se
2020-08-28T16:13:10.199Z,38.1487,-117.989,12.2,1.6,ml,18,133.93,0.025,0.1972,nn,nn00770519,2020-08-29T02:23:24.273Z,"28 km SSE of Mina, Nevada",earthquake,,1,0.19,3,reviewed,nn,nn
2020-08-28T16:12:51.238Z,38.1492,-117.9902,11.9,1.9,ml,28,88.31,0.026,0.1609,nn,nn00770474,2020-08-29T02:23:20.665Z,"28 km SSE of Mina, Nevada",earthquake,,0.6,0.41,16,reviewed,nn,nn
2020-08-28T16:08:08.069Z,39.7412,-120.6355,6.5,0.5,ml,4,271.35,0.247,0.1323,nn,nn00770516,2020-08-29T02:23:22.685Z,"3 km SSW of Graeagle, California",earthquake,,7.5,0.09,3,reviewed,nn,nn
2020-08-28T16:02:52.640Z,33.8555,-116.784,13.87,1.26,ml,37,69,0.02452,0.18,ci,ci39363423,2020-08-28T18:45:26.910Z,"7km S of Cabazon, CA",earthquake,0.27,0.5,0.129,27,reviewed,ci,ci
2020-08-28T16:00:12.910Z,35.7155,-117.513,7.59,0.75,ml,22,100,0.1214,0.1,ci,ci39363391,2020-08-28T18:55:15.499Z,"11km WSW of Searles Valley, CA",earthquake,0.19,0.76,0.053,10,reviewed,ci,ci
2020-08-28T15:59:53.080Z,35.6016667,-117.4791667,9.98,0.79,ml,15,101,0.0205,0.11,ci,ci37298364,2020-08-28T19:05:24.986Z,"18km E of Ridgecrest, CA",earthquake,0.27,0.42,0.233,8,reviewed,ci,ci
2020-08-28T15:58:49.560Z,37.6426667,-118.9035,4.73,0.26,md,12,80,0.005565,0.04,nc,nc73450671,2020-08-28T18:01:04.380Z,"7km E of Mammoth Lakes, CA",earthquake,0.61,0.32,0.074,10,reviewed,nc,nc
2020-08-28T15:58:40.850Z,37.6498333,-118.8798333,-0.22,-0.3,md,6,227,0.01455,0.03,nc,nc71113099,2020-08-28T17:40:59.656Z,"9km E of Mammoth Lakes, CA",earthquake,1.6,0.81,0.193,6,reviewed,nc,nc
2020-08-28T15:56:12.431Z,38.1199,-118.0427,6.5,1.9,ml,23,158.86,0.041,0.1208,nn,nn00770470,2020-08-29T02:23:18.054Z,"30 km S of Mina, Nevada",earthquake,,0.9,0.52,12,reviewed,nn,nn
2020-08-28T15:54:41.940Z,38.8250008,-122.7975006,2.32,0.62,md,14,56,0.009951,0.01,nc,nc73450661,2020-08-28T16:39:05.758Z,"6km NW of The Geysers, CA",earthquake,0.33,0.73,0.35,2,automatic,nc,nc
2020-08-28T15:53:08.040Z,36.5186667,-81.0735,0.08,-0.13,md,4,309,0.01502,0.06,se,se60327186,2020-08-28T18:09:58.330Z,"4 km ENE of Sparta, North Carolina",earthquake,0.85,8.23,0.192,4,reviewed,se,se
2020-08-28T15:47:06.003Z,-36.9168,177.1947,10,5.5,mww,,164,1.096,0.78,us,us7000beek,2020-08-28T22:20:07.522Z,"115 km NE of Maketu, New Zealand",earthquake,7.4,1.8,0.098,10,reviewed,us,us
2020-08-28T15:44:40.200Z,53.863,-166.764,10.69,0.56,ml,6,103,,0.28,av,av91118731,2020-08-29T00:20:17.260Z,"14 km WSW of Dutch Harbor, Alaska",earthquake,0.83,1.52,0.264359217,6,reviewed,av,av
2020-08-28T15:44:03.321Z,56.1459,-153.1089,21.2,3.3,ml,,,,0.92,ak,ak020b2tpkpg,2020-08-28T17:47:03.636Z,"110 km SE of Akhiok, Alaska",earthquake,,2,,,reviewed,ak,ak
2020-08-28T15:42:09.075Z,67.404,-155.9196,0,1.5,ml,,,,0.95,ak,ak020b2tp5u6,2020-08-28T15:55:23.673Z,"69 km NE of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-08-28T15:33:12.410Z,38.1728,-117.8622,5.4,1.2,ml,17,97.77,0.009,0.13,nn,nn00770466,2020-08-28T15:36:33.563Z,"32 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-08-28T15:31:21.250Z,37.6388333,-118.8408333,7.3,0.09,md,11,97,0.004031,0.02,nc,nc73450656,2020-08-28T17:14:26.406Z,"12km E of Mammoth Lakes, CA",earthquake,0.68,0.89,0.245,10,reviewed,nc,nc
2020-08-28T15:26:28.710Z,35.6453333,-117.4643333,6.62,1.14,ml,30,73,0.05873,0.12,ci,ci39363343,2020-08-28T18:43:39.299Z,"15km SSW of Searles Valley, CA",earthquake,0.16,0.41,0.183,17,reviewed,ci,ci
2020-08-28T15:21:42.420Z,38.1665,-117.874,14,1,ml,14,105.93,0.015,0.17,nn,nn00770461,2020-08-28T15:34:13.388Z,"32 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-08-28T15:20:39.328Z,38.1641,-117.8604,4.5,1.7,ml,25,64.63,0.009,0.1423,nn,nn00770460,2020-08-29T02:23:16.136Z,"33 km SE of Mina, Nevada",earthquake,,0.6,0.46,14,reviewed,nn,nn
2020-08-28T15:20:04.075Z,56.1131,-153.0603,15.3,2.9,ml,,,,0.78,ak,ak020b2tkfki,2020-08-28T17:50:14.718Z,"115 km SE of Akhiok, Alaska",earthquake,,2.8,,,reviewed,ak,ak
2020-08-28T15:16:03.770Z,19.2001667,-155.3934937,31.69000053,1.80999994,md,36,167,,0.109999999,hv,hv72108726,2020-08-28T15:19:12.830Z,"8 km E of Pāhala, Hawaii",earthquake,0.78,0.930000007,0.02,5,automatic,hv,hv
2020-08-28T15:16:00.713Z,55.4273,162.7837,32.48,4.6,mb,,68,3.418,1.13,us,us7000bee1,2020-08-28T15:44:44.040Z,"91 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,9.2,5.5,0.047,135,reviewed,us,us
2020-08-28T15:14:15.550Z,39.3656654,-123.2136688,10.99,1.16,md,7,210,0.0621,0.02,nc,nc73450651,2020-08-28T17:35:05.198Z,"11km N of Redwood Valley, CA",earthquake,4.08,5.31,0.06,4,automatic,nc,nc
2020-08-28T15:14:04.590Z,38.2053,-117.8022,8,0.7,ml,10,101.41,0.061,0.02,nn,nn00770458,2020-08-28T15:21:51.877Z,"33 km SE of Mina, Nevada",earthquake,,7.8,,,automatic,nn,nn
2020-08-28T15:11:11.760Z,33.4131667,-117.9836667,5.86,1.94,ml,26,136,0.244,0.25,ci,ci39363287,2020-08-28T17:10:04.846Z,"23km SSW of Newport Beach, CA",earthquake,0.54,31.61,0.179,56,reviewed,ci,ci
2020-08-28T15:10:11.530Z,33.4686667,-116.436,6.94,0.06,ml,10,120,0.1413,0.1,ci,ci39363295,2020-08-28T18:42:39.904Z,"24km ESE of Anza, CA",earthquake,0.25,9.23,0.058,4,reviewed,ci,ci
2020-08-28T15:04:41.329Z,36.02966667,-97.25433333,6.56,1.76,ml,76,32,0.144871571,0.22,ok,ok2020qxqp,2020-08-28T15:43:36.873Z,"8 km NNW of Coyle, Oklahoma",earthquake,,0.5,,30,reviewed,ok,ok
2020-08-28T15:04:27.088Z,61.8331,-151.4354,67.5,1.4,ml,,,,0.8,ak,ak020b2th21g,2020-08-28T15:19:46.402Z,"17 km S of Skwentna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-08-28T14:55:30.090Z,38.1777,-117.9203,6.5,0.9,ml,16,94.36,0.03,0.2,nn,nn00770454,2020-08-28T15:15:55.339Z,"28 km SE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-08-28T14:44:03.960Z,36.5508347,-121.0961685,9.46,2.32,md,28,87,0.05327,0.15,nc,nc73450631,2020-08-28T16:04:04.535Z,"5km ENE of Pinnacles, CA",earthquake,0.36,0.81,0.24,27,automatic,nc,nc
2020-08-28T14:41:33.960Z,19.13150024,-155.4974976,36.27999878,1.83000004,md,38,219,,0.189999998,hv,hv72108711,2020-08-28T14:44:41.110Z,"8 km SSW of Pāhala, Hawaii",earthquake,0.85,1.21000004,0.209999993,5,automatic,hv,hv
2020-08-28T14:39:06.000Z,37.643,-118.9183333,4.24,0.11,md,14,95,0.01549,0.05,nc,nc73450626,2020-08-28T17:36:05.203Z,"5km E of Mammoth Lakes, CA",earthquake,0.42,0.71,0.225,14,reviewed,nc,nc
2020-08-28T14:32:04.560Z,48.24016667,-121.453,8.81,0.24,ml,9,131,0.2107,0.07,uw,uw61665017,2020-08-28T18:07:55.240Z,"11 km E of Darrington, Washington",earthquake,0.39,0.79,0.264882481,3,reviewed,uw,uw
2020-08-28T14:30:57.990Z,37.6346667,-118.9125,5.48,0.16,md,12,69,0.01148,0.05,nc,nc71113094,2020-08-28T17:21:06.525Z,"6km E of Mammoth Lakes, CA",earthquake,0.46,0.8,0.194,12,reviewed,nc,nc
2020-08-28T14:30:32.420Z,37.6365,-118.9138333,4.98,0.25,md,15,73,0.01356,0.06,nc,nc73450621,2020-08-28T17:00:04.888Z,"6km E of Mammoth Lakes, CA",earthquake,0.38,0.54,0.12,11,reviewed,nc,nc
2020-08-28T14:29:33.410Z,37.6376667,-118.91,5.49,0.26,md,16,49,0.01242,0.03,nc,nc73450616,2020-08-28T16:49:04.829Z,"6km E of Mammoth Lakes, CA",earthquake,0.38,0.61,0.169,15,reviewed,nc,nc
2020-08-28T14:28:09.950Z,37.6356667,-118.9128333,4.97,0.4,md,19,51,0.01241,0.06,nc,nc73450611,2020-08-28T16:29:03.692Z,"6km E of Mammoth Lakes, CA",earthquake,0.35,0.29,0.271,18,reviewed,nc,nc
2020-08-28T14:22:57.084Z,61.8082,-146.9383,29.9,1.8,ml,,,,1.03,ak,ak020b2szjmt,2020-08-28T14:29:47.263Z,"18 km SE of Eureka Roadhouse, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-08-28T14:09:25.510Z,19.22283363,-155.4086609,32.45999908,2,md,47,142,,0.129999995,hv,hv72108661,2020-08-28T14:12:33.110Z,"7 km ENE of Pāhala, Hawaii",earthquake,0.58,0.720000029,0.129999995,9,automatic,hv,hv
2020-08-28T13:51:46.940Z,38.139,-117.8678,10.2,1,ml,13,71.58,0.001,0.07,nn,nn00770448,2020-08-28T14:04:32.529Z,"34 km SE of Mina, Nevada",earthquake,,2.8,,,automatic,nn,nn
2020-08-28T13:45:12.219Z,59.7182,-138.9933,0,2,ml,,,,0.93,ak,ak020b2siy1h,2020-08-28T13:51:28.612Z,"45 km ENE of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-08-28T13:37:49.160Z,38.1817,-117.8578,6.9,1.7,ml,16,81.49,0.039,0.12,nn,nn00770446,2020-08-28T13:52:55.800Z,"31 km SE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-08-28T13:30:39.510Z,38.0415,-118.7578333,3.16,1.47,md,25,108,0.2892,0.05,nc,nc73450606,2020-08-28T18:24:03.562Z,"29km SE of Bodie, CA",earthquake,0.23,7.48,0.205,23,reviewed,nc,nc
2020-08-28T13:27:09.470Z,38.1783,-117.859,9.8,0.8,ml,10,111.78,0.028,0.06,nn,nn00770444,2020-08-28T13:38:31.752Z,"32 km SE of Mina, Nevada",earthquake,,7.1,,,automatic,nn,nn
2020-08-28T13:19:20.080Z,19.20299911,-155.3743286,29.61000061,1.96000004,md,33,176,,0.109999999,hv,hv72108606,2020-08-28T13:22:28.270Z,"10 km E of Pāhala, Hawaii",earthquake,0.52,0.810000002,1.12,6,automatic,hv,hv
2020-08-28T13:19:14.240Z,53.86133333,-166.7281667,7.43,1.69,ml,12,129,,0.16,av,av91118696,2020-08-29T00:17:14.700Z,"12 km WSW of Dutch Harbor, Alaska",earthquake,0.45,0.35,0.259483982,13,reviewed,av,av
2020-08-28T13:11:34.720Z,51.86333333,-177.8303333,2.44,1.48,ml,5,237,,0.1,av,av91118691,2020-08-29T00:13:08.930Z,"82 km W of Adak, Alaska",earthquake,0.58,1.4,0.279725395,5,reviewed,av,av
2020-08-28T13:11:20.310Z,38.1752,-117.8758,6.1,1.5,ml,18,77.29,0.024,0.12,nn,nn00770441,2020-08-28T13:28:54.422Z,"31 km SE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-08-28T13:07:04.050Z,51.861,-177.8276667,3.53,1.52,ml,4,238,,0.1,av,av91118686,2020-08-29T00:11:02.470Z,"82 km W of Adak, Alaska",earthquake,0.61,1.15,0.239825433,4,reviewed,av,av
2020-08-28T13:04:46.030Z,39.3578339,-123.246666,6.38,1.63,md,11,131,0.0653,0.05,nc,nc73450601,2020-08-28T15:49:03.460Z,"11km NNW of Redwood Valley, CA",earthquake,0.69,1.62,0.12,7,automatic,nc,nc
2020-08-28T13:03:46.206Z,63.0086,-151.3475,0,1.6,ml,,,,0.93,ak,ak020b2sa0l8,2020-08-28T13:12:42.000Z,"62 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-08-28T13:00:36.990Z,38.8203316,-122.8444977,2.07,0.9,md,23,53,0.007901,0.03,nc,nc73450596,2020-08-28T15:23:03.314Z,"9km WNW of The Geysers, CA",earthquake,0.2,0.4,0.04,4,automatic,nc,nc
2020-08-28T13:00:12.910Z,48.21483333,-121.5203333,1.39,0.36,md,6,110,0.2303,0.51,uw,uw61664987,2020-08-28T18:00:38.360Z,"7 km SE of Darrington, Washington",earthquake,1.58,35.41,0.010001558,4,reviewed,uw,uw
2020-08-28T12:52:45.380Z,35.71,-117.5023333,7.23,0.09,ml,10,145,0.1275,0.09,ci,ci39363183,2020-08-28T18:47:11.878Z,"11km SW of Searles Valley, CA",earthquake,0.36,8.53,0.081,2,reviewed,ci,ci
2020-08-28T12:51:08.040Z,33.5725,-116.6451667,14.86,0.42,ml,28,50,0.01351,0.12,ci,ci39363175,2020-08-28T18:28:02.408Z,"3km NE of Anza, CA",earthquake,0.18,0.34,0.16,6,reviewed,ci,ci
2020-08-28T12:48:29.890Z,38.8115005,-122.8209991,3.19,1.09,md,25,58,0.00691,0.02,nc,nc73450591,2020-08-28T14:54:04.117Z,"7km NW of The Geysers, CA",earthquake,0.24,0.5,0.03,3,automatic,nc,nc
2020-08-28T12:45:45.610Z,37.725,-113.2051667,-0.19,1.21,ml,9,115,0.1096,0.12,uu,uu60407347,2020-08-28T15:10:52.650Z,"13 km WNW of Cedar City, Utah",earthquake,0.48,3.04,0.077,3,reviewed,uu,uu
2020-08-28T12:44:56.441Z,38.1729,-117.8965,11.3,2,ml,30,48.64,0.023,0.1428,nn,nn00770436,2020-08-29T02:23:14.144Z,"30 km SE of Mina, Nevada",earthquake,,0.5,0.42,17,reviewed,nn,nn
2020-08-28T12:39:15.726Z,-24.2984,-67.2106,163.2,4.4,mb,,108,2.685,0.99,us,us7000bebe,2020-08-28T13:00:36.040Z,"90 km W of San Antonio de los Cobres, Argentina",earthquake,9.7,12.4,0.241,5,reviewed,us,us
2020-08-28T12:39:00.020Z,46.19716667,-122.183,0.91,0.71,ml,11,86,0.003496,0.1,uw,uw61664977,2020-08-28T16:31:54.160Z,"37 km NNE of Amboy, Washington",earthquake,0.33,0.37,0.323737449,8,reviewed,uw,uw
2020-08-28T12:28:28.594Z,56.0812,-153.088,26.5,2.8,ml,,,,0.55,ak,ak020b2rtw92,2020-08-28T14:34:28.422Z,"117 km SE of Akhiok, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2020-08-28T12:24:16.960Z,39.3608322,-123.2608337,2.64,1.95,md,16,91,0.07449,0.06,nc,nc73450586,2020-08-28T14:26:04.940Z,"10km ESE of Willits, CA",earthquake,0.27,2.51,0.2,12,automatic,nc,nc
2020-08-28T12:15:00.200Z,55.13583333,-162.3,8.01,0.25,ml,5,251,,0.29,av,av91004313,2020-08-29T02:53:45.290Z,"8 km N of King Cove, Alaska",earthquake,1.69,1.29,0.194390311,4,reviewed,av,av
2020-08-28T12:07:07.980Z,33.5026667,-116.4783333,12.67,0.91,ml,49,64,0.07019,0.18,ci,ci39363119,2020-08-28T18:23:05.630Z,"19km ESE of Anza, CA",earthquake,0.17,0.4,0.16,24,reviewed,ci,ci
2020-08-28T12:06:01.466Z,60.6862,-151.9071,79.2,1.8,ml,,,,0.7,ak,ak020b2rp4oi,2020-08-28T12:14:41.775Z,"33 km WNW of Salamatof, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-08-28T11:49:57.840Z,38.1848,-117.8798,6.6,1.2,ml,9,161.13,0.035,0.09,nn,nn00770433,2020-08-28T12:15:03.232Z,"30 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-08-28T11:48:50.575Z,38.1884,-117.8827,4.9,1.7,ml,28,49.41,0.028,0.0878,nn,nn00770429,2020-08-29T02:23:11.463Z,"29 km SE of Mina, Nevada",earthquake,,0.7,0.51,15,reviewed,nn,nn
2020-08-28T11:42:05.280Z,35.63,-117.3958333,6.41,1,ml,14,163,0.06934,0.19,ci,ci39363111,2020-08-28T13:46:06.332Z,"15km S of Trona, CA",earthquake,0.58,1.07,0.112,12,reviewed,ci,ci
2020-08-28T11:40:44.350Z,36.02883333,-97.25216667,6.59,1.57,ml,88,28,0,0.21,ok,ok2020qxjv,2020-08-28T12:27:53.930Z,"8 km NNW of Coyle, Oklahoma",earthquake,,0.4,0.2,37,reviewed,ok,ok
2020-08-28T11:37:46.570Z,38.1465,-117.948,11,0.5,ml,13,107.01,0.025,0.05,nn,nn00770427,2020-08-28T11:49:31.978Z,"30 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-08-28T11:30:41.630Z,38.1903,-117.8855,5.7,1.3,ml,11,88.49,0.043,0.18,nn,nn00770425,2020-08-28T11:39:11.952Z,"29 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-08-28T11:26:03.310Z,32.5673333,-115.6891667,15.01,3.65,ml,60,86,0.08759,0.3,ci,ci39363095,2020-08-29T01:39:12.148Z,"10km W of Progreso, B.C., MX",earthquake,0.36,0.59,0.128,119,reviewed,ci,ci
2020-08-28T11:07:49.085Z,62.1647,-148.2038,22.8,1.9,ml,,,,0.61,ak,ak020b2r40gv,2020-08-28T11:14:10.841Z,"43 km NNE of Chickaloon, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-08-28T11:01:48.940Z,38.1282,-118.0863,0.8,1.3,ml,17,164.92,0.043,0.2,nn,nn00770421,2020-08-28T11:31:52.808Z,"29 km S of Mina, Nevada",earthquake,,14.5,,,automatic,nn,nn
2020-08-28T10:38:58.800Z,19.44599915,-155.4511719,-2.859999895,2.11,ml,8,253,,0.340000004,hv,hv72108401,2020-08-28T10:44:30.570Z,"22 km W of Volcano, Hawaii",earthquake,5.16,11.4700003,0.12,3,automatic,hv,hv
2020-08-28T10:38:53.750Z,19.4235,-155.2746667,0.35,1.23,md,47,62,,0.1,hv,hv72108406,2020-08-28T17:45:27.300Z,"4 km WSW of Volcano, Hawaii",earthquake,0.15,0.1,0.143382936,12,reviewed,hv,hv
2020-08-28T10:37:03.019Z,61.6004,-148.0704,22.1,0.9,ml,,,,0.19,ak,ak020b2qowsd,2020-08-28T10:41:55.327Z,"30 km SE of Chickaloon, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-08-28T10:32:34.331Z,61.6208,-148.0936,9.1,1.2,ml,,,,0.59,ak,ak020b2qnwlt,2020-08-28T14:25:35.940Z,"27 km SE of Chickaloon, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-08-28T10:18:51.070Z,38.1675,-117.8451,8,2.6,ml,32,48.2,0.021,0.1653,nn,nn00770415,2020-08-29T02:23:08.651Z,"33 km SE of Mina, Nevada",earthquake,,0.6,0.25,18,reviewed,nn,nn
2020-08-28T10:17:49.442Z,-14.94,167.7066,38.15,4.9,mb,,58,0.7,1.26,us,us7000bea6,2020-08-28T10:39:20.040Z,"69 km E of Port-Olry, Vanuatu",earthquake,7.1,7.3,0.062,82,reviewed,us,us
2020-08-28T10:09:45.900Z,47.18766667,-122.2086667,15.36,1.22,ml,38,54,0.08728,0.19,uw,uw61664957,2020-08-28T16:53:19.650Z,"2 km NW of Bonney Lake, Washington",earthquake,0.24,0.56,0.178401722,23,reviewed,uw,uw
2020-08-28T10:07:47.990Z,35.8771667,-117.6995,3.02,0.58,ml,19,59,0.08107,0.13,ci,ci39363079,2020-08-28T16:47:04.733Z,"20km ESE of Little Lake, CA",earthquake,0.18,0.81,0.089,5,reviewed,ci,ci
2020-08-28T09:54:09.470Z,36.4843333,-81.1246667,1.55,-0.55,md,4,201,0.02493,0.06,se,se60327151,2020-08-28T13:07:05.990Z,"2 km S of Sparta, North Carolina",earthquake,0.6,1.64,0.05,4,reviewed,se,se
2020-08-28T09:51:51.752Z,38.1673,-117.8941,11,0.5,ml,16,110.64,0.019,0.1004,nn,nn00770414,2020-08-29T02:23:02.717Z,"31 km SE of Mina, Nevada",earthquake,,1,0.51,7,reviewed,nn,nn
2020-08-28T09:48:59.930Z,38.1702,-117.8657,8.8,1.3,ml,20,73.99,0.014,0.09,nn,nn00770411,2020-08-28T09:53:53.607Z,"32 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-08-28T09:42:46.770Z,38.126,-118.0837,3.9,1.2,ml,17,64.87,0.042,0.13,nn,nn00770407,2020-08-28T09:49:55.851Z,"29 km S of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-08-28T09:41:45.211Z,61.4833,-149.9989,30.1,2.4,ml,,,,0.66,ak,ak020b2q4fb7,2020-08-28T13:56:06.040Z,"4 km SSW of Big Lake, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-08-28T09:35:23.300Z,35.8705,-117.6861667,5.71,0.56,ml,16,81,0.08252,0.09,ci,ci39363071,2020-08-28T18:10:21.560Z,"21km ESE of Little Lake, CA",earthquake,0.15,0.54,0.116,5,reviewed,ci,ci
2020-08-28T09:28:52.911Z,60.0095,-139.5155,0,1.6,ml,,,,1.11,ak,ak020b2q1nl7,2020-08-28T14:20:44.517Z,"52 km NNE of Yakutat, Alaska",ice quake,,0.5,,,automatic,ak,ak
2020-08-28T09:28:16.490Z,39.3718338,-123.2683334,1.55,1.18,md,8,168,0.08663,0.04,nc,nc73450546,2020-08-28T12:08:04.009Z,"9km ESE of Willits, CA",earthquake,0.77,4.02,0.26,3,automatic,nc,nc
2020-08-28T09:27:46.040Z,19.18333333,-155.4755,35.31,2.61,md,56,83,,0.1,hv,hv72108361,2020-08-28T23:23:14.190Z,"2 km S of Pāhala, Hawaii",earthquake,0.47,0.63,0.112347396,24,reviewed,hv,hv
2020-08-28T09:15:34.810Z,36.4588333,-117.968,7.91,1.46,ml,16,156,0.09239,0.2,ci,ci39363063,2020-08-28T13:46:48.923Z,"17km SSE of Lone Pine, CA",earthquake,0.43,1.1,0.206,18,reviewed,ci,ci
2020-08-28T09:07:46.775Z,54.6664,-161.8471,40.2,1.6,ml,,,,0.2,ak,ak020b2px51m,2020-08-28T14:20:43.998Z,Alaska Peninsula,earthquake,,1.4,,,reviewed,ak,ak
2020-08-28T09:01:47.430Z,38.7988319,-122.7720032,3.98,0.56,md,8,90,0.00977,0.01,nc,nc73450541,2020-08-28T09:17:08.727Z,"3km NNW of The Geysers, CA",earthquake,0.51,1.61,,1,automatic,nc,nc
