time,latitude,longitude,depth,mag,magType,place,type,magNst,status,locationSource,magSource
2020-08-28T05:40:19.610Z,38.7784996,-122.7450027,0.81,0.92,md,"1km E of The Geysers, CA",earthquake,3.0,automatic,nc,nc
2020-08-28T05:40:09.320Z,17.9066,-66.8215,6.0,3.27,md,"9 km S of Indios, Puerto Rico",earthquake,15.0,reviewed,pr,pr
2020-08-28T05:39:43.780Z,38.7796669,-122.7448349,0.48,0.4,md,"1km ENE of The Geysers, CA",earthquake,2.0,automatic,nc,nc
2020-08-28T05:14:18.160Z,36.86783333,-97.4565,5.03,2.16,ml,"6 km N of Nardin, Oklahoma",earthquake,21.0,reviewed,ok,ok
2020-08-28T05:12:50.240Z,38.8283348,-122.7611694,0.58,0.15,md,"3km WNW of Cobb, CA",earthquake,2.0,automatic,nc,nc
2020-08-28T05:06:16.730Z,33.5781667,-116.5935,14.16,0.43,ml,"8km ENE of Anza, CA",earthquake,6.0,reviewed,ci,ci
2020-08-28T05:04:28.500Z,17.9353,-66.904,10.0,2.44,md,"4 km S of Guánica, Puerto Rico",earthquake,8.0,reviewed,pr,pr
2020-08-28T04:51:38.770Z,38.8255005,-122.899498,4.26,0.9,md,"10km ENE of Cloverdale, CA",earthquake,3.0,automatic,nc,nc
2020-08-28T04:46:20.100Z,36.1068333,-117.8601667,5.2,-0.29,ml,"10km NE of Coso Junction, CA",earthquake,3.0,reviewed,ci,ci
2020-08-28T04:27:28.310Z,17.9501,-66.9651,13.0,2.3,md,"6 km WSW of Guánica, Puerto Rico",earthquake,7.0,reviewed,pr,pr
2020-08-28T04:26:47.790Z,35.6436667,-117.4095,5.27,0.77,ml,"14km SSW of Trona, CA",earthquake,9.0,reviewed,ci,ci
2020-08-28T04:22:11.780Z,33.379,-116.3965,13.28,0.84,ml,"14km N of Borrego Springs, CA",earthquake,17.0,reviewed,ci,ci
2020-08-28T04:15:06.870Z,19.42366667,-155.2698333,0.02,2.6,ml,"4 km WSW of Volcano, Hawaii",earthquake,28.0,reviewed,hv,hv
2020-08-28T04:12:00.290Z,36.479,-81.09,1.08,-0.37,md,Virginia-North Carolina border region,earthquake,4.0,reviewed,se,se
2020-08-28T04:11:58.520Z,17.9525,-66.9105,10.0,2.74,md,"2 km S of Guánica, Puerto Rico",earthquake,16.0,reviewed,pr,pr
2020-08-28T04:09:54.490Z,34.0245,-118.3053333,9.63,1.15,ml,"4km SW of MacArthur Park, CA",earthquake,15.0,reviewed,ci,ci
2020-08-28T04:04:23.340Z,33.906,-116.7681667,19.55,0.25,ml,"2km SE of Cabazon, CA",earthquake,6.0,reviewed,ci,ci
2020-08-28T04:04:09.440Z,33.9095,-116.7646667,17.8,0.74,ml,"2km ESE of Cabazon, CA",earthquake,6.0,reviewed,ci,ci
2020-08-28T04:01:40.260Z,53.86066667,-166.7655,8.3,0.46,ml,"15 km WSW of Dutch Harbor, Alaska",earthquake,5.0,reviewed,av,av
2020-08-28T04:01:23.660Z,53.86133333,-166.7668333,7.82,0.09,ml,"15 km WSW of Dutch Harbor, Alaska",earthquake,5.0,reviewed,av,av
2020-08-28T03:53:47.600Z,36.2363333,-83.4501667,14.04,2.44,md,"7 km SE of Rutledge, Tennessee",earthquake,16.0,reviewed,se,se
2020-08-28T03:53:14.730Z,19.19750023,-155.4471741,36.77000046,2.03,ml,"3 km E of Pāhala, Hawaii",earthquake,6.0,automatic,hv,hv
2020-08-28T03:51:33.460Z,19.34116667,-155.1341667,5.7,2.33,ml,"13 km S of Fern Forest, Hawaii",earthquake,30.0,reviewed,hv,hv
2020-08-28T03:38:16.460Z,36.359,-98.151,6.81,1.44,ml,"3 km SE of Meno, Oklahoma",earthquake,31.0,reviewed,ok,ok
2020-08-28T03:34:23.800Z,34.0198333,-117.1953333,12.49,0.92,ml,"4km SSW of Redlands, CA",earthquake,17.0,reviewed,ci,ci
2020-08-28T03:29:26.690Z,33.5546667,-115.8908333,4.96,1.01,ml,"5km NE of North Shore, CA",earthquake,23.0,reviewed,ci,ci
2020-08-28T03:27:33.200Z,35.8601667,-117.6868333,7.52,0.56,ml,"22km ESE of Little Lake, CA",earthquake,4.0,reviewed,ci,ci
2020-08-28T03:26:32.240Z,38.8178329,-122.7651672,1.89,0.15,md,"4km W of Cobb, CA",earthquake,2.0,automatic,nc,nc
2020-08-28T03:17:50.110Z,35.6366667,-117.4298333,7.29,-0.06,ml,"15km S of Searles Valley, CA",earthquake,2.0,reviewed,ci,ci
2020-08-28T03:17:24.340Z,35.9381667,-117.6963333,2.56,0.47,ml,"19km E of Little Lake, CA",earthquake,4.0,reviewed,ci,ci
2020-08-28T03:06:48.330Z,46.8565,-121.7605,1.76,0.18,ml,"23 km ENE of Ashford, Washington",earthquake,5.0,reviewed,uw,uw
2020-08-28T03:05:16.180Z,38.7858315,-122.7679977,1.42,0.56,md,"1km NW of The Geysers, CA",earthquake,1.0,automatic,nc,nc
2020-08-28T03:03:19.050Z,36.8686676,-121.6066666,6.4,2.13,md,"4km SE of Aromas, CA",earthquake,28.0,automatic,nc,nc
2020-08-28T02:39:00.779Z,44.529,-115.3722,10.0,2.5,ml,"48 km NW of Stanley, Idaho",earthquake,42.0,reviewed,us,us
2020-08-28T02:24:18.510Z,-54.8242,1.6671,10.0,5.8,mww,Bouvet Island region,earthquake,14.0,reviewed,us,us
2020-08-28T02:23:25.870Z,37.0600014,-121.2568359,5.19,0.95,md,"27km NNE of Hollister, CA",earthquake,6.0,automatic,nc,nc
2020-08-28T02:15:12.619Z,28.1747,139.8721,423.96,4.3,mb,"Bonin Islands, Japan region",earthquake,128.0,reviewed,us,us
2020-08-28T02:11:22.110Z,35.6666667,-117.4808333,6.34,1.02,ml,"13km SSW of Searles Valley, CA",earthquake,11.0,reviewed,ci,ci
2020-08-28T02:03:55.570Z,19.42383333,-155.2758333,-0.02,1.78,ml,"4 km WSW of Volcano, Hawaii",earthquake,11.0,reviewed,hv,hv
2020-08-28T02:01:48.830Z,35.9513333,-117.6756667,3.5,-0.3,ml,"21km E of Little Lake, CA",earthquake,1.0,reviewed,ci,ci
2020-08-28T01:57:22.654Z,-15.0243,-179.0258,407.33,4.8,mb,"123 km SW of Leava, Wallis and Futuna",earthquake,348.0,reviewed,us,us
2020-08-28T01:53:33.850Z,19.3515,-155.1126667,5.04,1.98,ml,"12 km S of Fern Forest, Hawaii",earthquake,14.0,reviewed,hv,hv
2020-08-28T01:53:16.500Z,38.7325,-122.4455,11.92,0.66,md,"13km SE of Hidden Valley Lake, CA",earthquake,5.0,reviewed,nc,nc
2020-08-28T01:43:44.140Z,33.4958333,-116.7803333,3.82,0.38,ml,"10km NE of Aguanga, CA",earthquake,6.0,reviewed,ci,ci
2020-08-28T01:43:36.860Z,34.1428333,-116.8858333,8.33,0.88,ml,"12km SSE of Big Bear Lake, CA",earthquake,12.0,reviewed,ci,ci
2020-08-28T01:16:55.610Z,19.51416588,-155.4418335,0.730000019,1.71000004,md,"23 km WNW of Volcano, Hawaii",earthquake,4.0,automatic,hv,hv
2020-08-28T01:01:57.071Z,38.1793,-117.8862,10.3,1.8,ml,"30 km SE of Mina, Nevada",earthquake,13.0,reviewed,nn,nn
2020-08-28T00:51:31.817Z,-17.9608,-178.4358,594.59,4.3,mb,"238 km E of Levuka, Fiji",earthquake,234.0,reviewed,us,us
2020-08-28T00:46:11.250Z,53.8615,-166.7718333,8.41,0.56,ml,"15 km WSW of Dutch Harbor, Alaska",earthquake,5.0,reviewed,av,av
2020-08-28T00:35:10.630Z,19.42149925,-155.2758331,0.07,1.92,ml,"4 km WSW of Volcano, Hawaii",earthquake,10.0,automatic,hv,hv
2020-08-28T00:32:05.640Z,41.677,-112.8411667,7.66,1.54,ml,"33 km SSW of Snowville, Utah",earthquake,5.0,reviewed,uu,uu
2020-08-28T00:30:30.333Z,38.1382,-118.0696,4.4,3.0,ml,"28 km S of Mina, Nevada",earthquake,18.0,reviewed,nn,nn
2020-08-28T00:21:44.710Z,33.4855,-116.4246667,3.88,0.86,ml,"22km SSW of La Quinta, CA",earthquake,23.0,reviewed,ci,ci
2020-08-28T00:13:18.330Z,19.42,-155.6361667,-0.46,1.25,md,"24 km E of Honaunau-Napoopoo, Hawaii",earthquake,9.0,reviewed,hv,hv
2020-08-28T00:07:05.740Z,33.3838333,-116.391,12.52,0.73,ml,"14km N of Borrego Springs, CA",earthquake,10.0,reviewed,ci,ci
2020-08-28T00:05:57.030Z,44.7251667,-111.0345,7.11,0.3,md,Idaho-Montana border region,earthquake,4.0,reviewed,uu,uu
2020-08-27T23:58:53.080Z,38.8334999,-122.8168335,1.89,0.8,md,"8km NW of The Geysers, CA",earthquake,3.0,automatic,nc,nc
2020-08-27T23:58:37.310Z,39.3668327,-123.225502,10.27,1.68,md,"11km N of Redwood Valley, CA",earthquake,8.0,automatic,nc,nc
2020-08-27T23:54:55.602Z,18.2417,-76.6221,10.0,3.2,ml,"4 km ENE of Buff Bay, Jamaica",earthquake,8.0,reviewed,us,us
2020-08-27T23:48:24.330Z,35.4703333,-115.5245,-1.26,2.28,ml,"20km SW of Primm, NV",quarry blast,25.0,reviewed,ci,ci
2020-08-27T23:46:09.910Z,38.8216667,-122.8085022,2.11,0.79,md,"7km NW of The Geysers, CA",earthquake,3.0,automatic,nc,nc
2020-08-27T23:42:55.060Z,37.637001,-118.6871643,2.54,0.78,md,"8km N of Toms Place, CA",earthquake,4.0,automatic,nc,nc
2020-08-27T23:36:44.560Z,36.356,-98.149,7.21,1.4,ml,"4 km SE of Meno, Oklahoma",earthquake,6.0,reviewed,ok,ok
2020-08-27T23:19:58.460Z,35.9146667,-117.6801667,5.29,-0.35,ml,"20km E of Little Lake, CA",earthquake,1.0,reviewed,ci,ci
2020-08-27T23:18:14.840Z,31.5233333,-115.6826667,9.2,2.29,ml,"86km ESE of Maneadero, B.C., MX",earthquake,12.0,reviewed,ci,ci
2020-08-27T23:17:07.180Z,17.9845,-66.781,11.0,2.53,md,Puerto Rico region,earthquake,17.0,reviewed,pr,pr
2020-08-27T23:09:48.660Z,19.42366667,-155.2731667,0.17,2.51,ml,"4 km WSW of Volcano, Hawaii",earthquake,24.0,reviewed,hv,hv
2020-08-27T22:59:16.490Z,47.80183333,-121.956,3.65,1.13,ml,"6 km S of Monroe, Washington",earthquake,3.0,reviewed,uw,uw
2020-08-27T22:59:15.280Z,35.603,-117.4096667,8.61,1.21,ml,"18km S of Trona, CA",earthquake,14.0,reviewed,ci,ci
2020-08-27T22:55:42.520Z,36.28266667,-98.22316667,7.34,1.36,ml,"5 km NW of Ames, Oklahoma",earthquake,6.0,reviewed,ok,ok
2020-08-27T22:55:39.590Z,33.9041667,-116.6261667,16.41,0.8,ml,"7km W of Garnet, CA",earthquake,14.0,reviewed,ci,ci
2020-08-27T22:55:13.220Z,-8.8521,152.8073,10.0,5.0,mb,D'Entrecasteaux Islands region,earthquake,30.0,reviewed,us,us
2020-08-27T22:52:16.810Z,38.8356667,-122.8125,2.09,0.56,md,"8km W of Cobb, CA",earthquake,1.0,automatic,nc,nc
2020-08-27T22:51:44.700Z,19.85216667,-155.7743333,28.39,2.15,md,"9 km S of Waikoloa, Hawaii",earthquake,24.0,reviewed,hv,hv
2020-08-27T22:49:35.547Z,38.2012,-117.7728,4.2,2.3,ml,"36 km SE of Mina, Nevada",earthquake,16.0,reviewed,nn,nn
2020-08-27T22:43:13.240Z,35.6646667,-117.4656667,9.03,1.34,ml,"13km SSW of Searles Valley, CA",earthquake,17.0,reviewed,ci,ci
2020-08-27T22:39:31.340Z,39.3433333,-123.2441667,8.14,1.27,md,"9km NNW of Redwood Valley, CA",earthquake,5.0,reviewed,nc,nc
2020-08-27T22:38:52.130Z,35.8688333,-117.7008333,9.46,1.06,ml,"20km ESE of Little Lake, CA",earthquake,15.0,reviewed,ci,ci
2020-08-27T22:34:04.910Z,32.6376667,-116.9815,-0.21,1.64,ml,"5km ESE of Bonita, CA",quarry blast,20.0,reviewed,ci,ci
2020-08-27T22:28:41.780Z,17.9451,-66.9353,14.0,2.18,md,"4 km SW of Guánica, Puerto Rico",earthquake,8.0,reviewed,pr,pr
2020-08-27T22:25:31.110Z,48.233,-121.3413333,8.48,1.34,ml,"19 km E of Darrington, Washington",earthquake,4.0,reviewed,uw,uw
2020-08-27T22:09:05.584Z,17.8909,-68.5258,80.32,2.8,ml,"54 km S of Boca de Yuma, Dominican Republic",earthquake,41.0,reviewed,us,us
2020-08-27T22:03:44.890Z,46.86333333,-122.327,4.4,1.59,ml,"3 km N of La Grande, Washington",earthquake,5.0,reviewed,uw,uw
2020-08-27T21:55:17.480Z,52.06533333,-176.0571667,9.41,-0.05,ml,"45 km ENE of Adak, Alaska",earthquake,5.0,reviewed,av,av
2020-08-27T21:47:00.890Z,35.8695,-117.7031667,9.74,1.23,ml,"20km ESE of Little Lake, CA",earthquake,16.0,reviewed,ci,ci
2020-08-27T21:46:48.970Z,53.55016667,-166.9853333,8.16,1.39,ml,"46 km SW of Unalaska, Alaska",earthquake,22.0,reviewed,av,av
2020-08-27T21:45:41.190Z,46.852,-121.762,1.88,0.21,ml,"23 km ENE of Ashford, Washington",earthquake,9.0,reviewed,uw,uw
2020-08-27T21:43:08.590Z,17.9293,-66.9325,13.0,2.68,md,"5 km SSW of Guánica, Puerto Rico",earthquake,16.0,reviewed,pr,pr
2020-08-27T21:39:41.333Z,-22.7713,-112.1737,10.0,5.3,mww,Easter Island region,earthquake,18.0,reviewed,us,us
2020-08-27T21:39:09.490Z,19.3385,-155.1836667,4.81,2.31,ml,"12 km SSE of Volcano, Hawaii",earthquake,23.0,reviewed,hv,hv
2020-08-27T21:27:11.880Z,46.85016667,-121.7576667,1.29,1.31,ml,Washington,earthquake,6.0,reviewed,uw,uw
2020-08-27T21:21:42.380Z,36.21,-96.97233333,6.67,0.66,ml,"4 km WSW of Glencoe, Oklahoma",earthquake,6.0,reviewed,ok,ok
2020-08-27T21:15:23.270Z,49.3915,-120.5213333,-0.3,2.31,ml,"7 km S of Princeton, Canada",earthquake,5.0,reviewed,uw,uw
2020-08-27T21:09:11.910Z,17.8393,-66.8601,4.0,2.67,md,"15 km SSE of Guánica, Puerto Rico",earthquake,7.0,reviewed,pr,pr
2020-08-27T20:56:50.850Z,49.1285,-122.4461667,4.08,1.47,ml,"8 km NNE of Aldergrove, Canada",earthquake,2.0,reviewed,uw,uw
2020-08-27T20:55:19.310Z,38.8148346,-122.8146667,2.77,0.32,md,"7km NW of The Geysers, CA",earthquake,2.0,automatic,nc,nc
2020-08-27T20:52:36.400Z,37.6388321,-118.8423309,8.25,1.44,md,"12km E of Mammoth Lakes, CA",earthquake,10.0,automatic,nc,nc
2020-08-27T20:49:08.480Z,35.8583333,-117.6835,6.98,1.92,ml,"22km ESE of Little Lake, CA",earthquake,26.0,reviewed,ci,ci
2020-08-27T20:48:27.730Z,35.7225,-117.5121667,11.04,0.74,ml,"11km WSW of Searles Valley, CA",earthquake,9.0,reviewed,ci,ci
2020-08-27T20:16:58.520Z,38.8253326,-122.8136673,1.9,2.23,md,"7km NW of The Geysers, CA",earthquake,14.0,automatic,nc,nc
2020-08-27T20:13:47.850Z,35.8446667,-117.6691667,4.39,1.04,ml,"24km ESE of Little Lake, CA",earthquake,12.0,reviewed,ci,ci
2020-08-27T20:03:48.510Z,38.7873344,-122.7698364,2.01,0.52,md,"2km NW of The Geysers, CA",earthquake,3.0,automatic,nc,nc
2020-08-27T19:57:18.770Z,35.8271667,-117.6513333,6.12,1.24,ml,"23km N of Ridgecrest, CA",earthquake,21.0,reviewed,ci,ci
2020-08-27T19:56:19.190Z,35.9525,-117.9838333,3.27,0.85,ml,"7km WNW of Little Lake, CA",earthquake,8.0,reviewed,ci,ci
2020-08-27T19:45:19.200Z,37.637001,-118.8433304,8.31,0.52,md,"12km E of Mammoth Lakes, CA",earthquake,8.0,automatic,nc,nc
2020-08-27T19:38:22.470Z,19.1926,-64.7878,8.0,3.62,md,"95 km N of Cruz Bay, U.S. Virgin Islands",earthquake,10.0,reviewed,pr,pr
2020-08-27T19:33:22.890Z,34.2788333,-116.7718333,8.91,1.46,ml,"7km ENE of Big Bear City, CA",earthquake,29.0,reviewed,ci,ci
2020-08-27T19:22:07.472Z,51.3993,178.7701,41.28,3.0,ml,"Rat Islands, Aleutian Islands, Alaska",earthquake,12.0,reviewed,us,us
2020-08-27T18:58:31.390Z,34.9851667,-118.1908333,-0.8,1.28,ml,"8km SSW of Mojave, CA",quarry blast,11.0,reviewed,ci,ci
2020-08-27T18:56:43.540Z,17.922,-66.8938,11.0,2.71,md,"5 km SSE of Guánica, Puerto Rico",earthquake,14.0,reviewed,pr,pr
2020-08-27T18:50:23.500Z,36.4731667,-121.9431667,8.61,1.68,md,"9km SSW of Carmel By The Sea, CA",earthquake,18.0,reviewed,nc,nc
2020-08-27T18:45:26.204Z,1.2945,126.4006,43.35,4.9,mb,"122 km WNW of Ternate, Indonesia",earthquake,84.0,reviewed,us,us
2020-08-27T18:35:10.870Z,35.9058333,-117.6621667,9.66,0.35,ml,"22km E of Little Lake, CA",earthquake,3.0,reviewed,ci,ci
2020-08-27T18:35:06.320Z,35.6143333,-117.4161667,7.97,0.92,ml,"17km SSW of Trona, CA",earthquake,11.0,reviewed,ci,ci
2020-08-27T18:33:09.220Z,34.281,-116.7698333,9.38,1.56,ml,"7km ENE of Big Bear City, CA",earthquake,27.0,reviewed,ci,ci
2020-08-27T18:32:13.730Z,34.0501667,-117.5208333,5.35,1.62,ml,"5km NW of Glen Avon, CA",earthquake,31.0,reviewed,ci,ci
2020-08-27T18:29:13.320Z,34.0475,-117.5236667,5.78,1.57,ml,"5km NW of Glen Avon, CA",earthquake,29.0,automatic,ci,ci
2020-08-27T18:29:07.580Z,34.0473333,-117.521,4.94,1.1,ml,"5km NW of Glen Avon, CA",earthquake,10.0,automatic,ci,ci
2020-08-27T18:23:44.510Z,35.05,-118.3508333,-0.92,1.41,ml,"13km SE of Tehachapi, CA",quarry blast,28.0,reviewed,ci,ci
2020-08-27T18:19:32.480Z,17.832,-66.8545,5.0,2.41,md,"16 km SSE of Guánica, Puerto Rico",earthquake,9.0,reviewed,pr,pr
2020-08-27T18:14:49.820Z,38.7874985,-122.7288361,0.35,0.16,md,"3km ENE of The Geysers, CA",earthquake,2.0,automatic,nc,nc
2020-08-27T18:12:18.180Z,35.783,-117.6313333,6.62,0.26,ml,"18km NNE of Ridgecrest, CA",earthquake,4.0,reviewed,ci,ci
2020-08-27T18:00:54.010Z,35.826,-117.6576667,7.18,0.75,ml,"23km N of Ridgecrest, CA",earthquake,10.0,reviewed,ci,ci
2020-08-27T17:55:40.810Z,35.6421667,-117.5835,8.66,0.99,ml,"9km ENE of Ridgecrest, CA",earthquake,13.0,reviewed,ci,ci
2020-08-27T17:53:36.219Z,36.48266667,-98.72816667,8.22,0.91,ml,"17 km SE of Waynoka, Oklahoma",earthquake,7.0,reviewed,ok,ok
2020-08-27T17:43:07.750Z,35.6335,-117.4155,4.66,1.26,ml,"15km SSW of Trona, CA",earthquake,15.0,automatic,ci,ci
2020-08-27T17:39:38.530Z,18.783,-155.1163333,10.95,1.78,md,"58 km ESE of Naalehu, Hawaii",earthquake,21.0,reviewed,hv,hv
2020-08-27T17:31:02.590Z,35.6571667,-117.5388333,9.05,1.46,ml,"13km ENE of Ridgecrest, CA",earthquake,22.0,reviewed,ci,ci
2020-08-27T17:18:12.240Z,35.82,-120.5388333,8.51,0.63,md,"13km SW of Parkfield, CA",earthquake,6.0,reviewed,nc,nc
2020-08-27T17:14:51.240Z,38.042,-118.7338333,0.19,1.95,md,"31km SE of Bodie, CA",earthquake,21.0,reviewed,nc,nc
2020-08-27T17:12:36.150Z,38.0443333,-118.7361667,3.18,1.68,md,"30km SE of Bodie, CA",earthquake,21.0,reviewed,nc,nc
2020-08-27T17:04:14.850Z,34.4721667,-119.4495,3.87,1.14,ml,"10km NE of Carpinteria, CA",earthquake,5.0,reviewed,ci,ci
2020-08-27T17:04:01.139Z,36.859,-97.45383333,5.0,1.33,ml,Oklahoma,earthquake,5.0,reviewed,ok,ok
2020-08-27T17:00:29.900Z,36.0349998,-120.6029968,0.98,0.65,md,"22km NW of Parkfield, CA",earthquake,3.0,automatic,nc,nc
2020-08-27T16:59:27.840Z,51.812,-177.3243333,15.24,0.32,ml,"48 km W of Adak, Alaska",earthquake,5.0,reviewed,av,av
2020-08-27T16:44:01.530Z,36.5043333,-81.0981667,0.08,-0.51,md,"2 km E of Sparta, North Carolina",earthquake,4.0,reviewed,se,se
2020-08-27T16:33:10.420Z,35.6238333,-117.3923333,3.76,0.06,ml,"16km S of Trona, CA",earthquake,3.0,reviewed,ci,ci
2020-08-27T16:32:50.177Z,-52.7949,140.5696,10.0,5.1,mww,west of Macquarie Island,earthquake,13.0,reviewed,us,us
2020-08-27T16:16:08.200Z,35.8605,-117.7053333,9.45,1.0,ml,"20km ESE of Little Lake, CA",earthquake,10.0,reviewed,ci,ci
2020-08-27T16:13:26.820Z,36.461,-96.8615,6.35,0.7,ml,"12 km WSW of Ralston, Oklahoma",earthquake,11.0,reviewed,ok,ok
2020-08-27T16:00:09.550Z,33.0296667,-115.9993333,9.16,1.17,ml,"18km SE of Ocotillo Wells, CA",earthquake,24.0,reviewed,ci,ci
2020-08-27T15:52:52.108Z,-22.0758,-68.6841,133.53,4.5,mb,"48 km NNE of Calama, Chile",earthquake,17.0,reviewed,us,us
2020-08-27T15:47:43.010Z,35.8248333,-117.6833333,6.92,1.08,ml,"23km N of Ridgecrest, CA",earthquake,15.0,automatic,ci,ci
2020-08-27T15:45:37.580Z,34.0475,-117.5223333,5.56,0.92,ml,"5km NW of Glen Avon, CA",earthquake,9.0,reviewed,ci,ci
2020-08-27T15:45:23.320Z,36.6546669,-121.2693329,1.67,2.49,md,"16km SSE of Tres Pinos, CA",earthquake,35.0,automatic,nc,nc
2020-08-27T15:39:48.868Z,39.4071,-119.9213,7.9,1.0,ml,"8 km E of Floriston, California",earthquake,7.0,reviewed,nn,nn
2020-08-27T15:38:15.628Z,39.4058,-119.9191,7.9,1.4,ml,"8 km E of Floriston, California",earthquake,8.0,reviewed,nn,nn
2020-08-27T15:36:34.470Z,34.0475,-117.5236667,5.97,1.37,ml,"5km NW of Glen Avon, CA",earthquake,27.0,automatic,ci,ci
2020-08-27T15:29:17.210Z,19.15950012,-155.4680023,34.79000092,2.27999997,md,"4 km SSE of Pāhala, Hawaii",earthquake,12.0,automatic,hv,hv
2020-08-27T15:28:21.320Z,35.774,-117.6693333,1.48,0.13,ml,"17km N of Ridgecrest, CA",earthquake,2.0,reviewed,ci,ci
2020-08-27T15:25:15.070Z,36.5436668,-121.1299973,3.23,2.36,md,"2km NE of Pinnacles, CA",earthquake,22.0,automatic,nc,nc
2020-08-27T15:23:50.750Z,55.19916667,-162.3395,9.15,0.27,ml,"15 km N of King Cove, Alaska",earthquake,6.0,reviewed,av,av
2020-08-27T15:22:57.430Z,38.821167,-122.8111649,2.79,1.38,md,"7km NW of The Geysers, CA",earthquake,7.0,automatic,nc,nc
2020-08-27T15:08:04.980Z,35.8146667,-117.6476667,-0.83,0.26,ml,"22km N of Ridgecrest, CA",earthquake,2.0,reviewed,ci,ci
2020-08-27T15:05:56.920Z,17.9985,-66.8005,15.0,2.73,md,"2 km ENE of Indios, Puerto Rico",earthquake,12.0,reviewed,pr,pr
2020-08-27T15:04:06.490Z,35.8213333,-117.6415,0.83,3.16,ml,"22km WNW of Searles Valley, CA",earthquake,212.0,reviewed,ci,ci
2020-08-27T15:03:35.060Z,37.6413333,-118.8415,6.09,0.34,md,"12km E of Mammoth Lakes, CA",earthquake,10.0,reviewed,nc,nc
2020-08-27T14:59:26.710Z,35.5276667,-117.3943333,11.86,0.49,ml,"26km S of Trona, CA",earthquake,3.0,reviewed,ci,ci
2020-08-27T14:53:55.770Z,33.649,-116.7335,14.51,0.52,ml,"10km S of Idyllwild, CA",earthquake,4.0,reviewed,ci,ci
2020-08-27T14:43:44.920Z,53.86416667,-166.7603333,7.86,1.04,ml,"14 km WSW of Dutch Harbor, Alaska",earthquake,8.0,reviewed,av,av
2020-08-27T14:43:33.770Z,38.8075,-122.8276667,1.85,0.25,md,"7km WNW of The Geysers, CA",earthquake,1.0,reviewed,nc,nc
2020-08-27T14:42:53.943Z,39.4054,-119.9238,8.8,1.7,ml,"8 km E of Floriston, California",earthquake,10.0,reviewed,nn,nn
2020-08-27T14:41:15.240Z,54.16116667,-165.988,6.8,-0.3,ml,"Fox Islands, Aleutian Islands, Alaska",earthquake,7.0,reviewed,av,av
2020-08-27T14:27:58.590Z,36.4848333,-81.0906667,0.97,-0.32,md,"3 km SE of Sparta, North Carolina",earthquake,4.0,reviewed,se,se
2020-08-27T14:26:01.570Z,39.3893333,-111.9216667,13.97,1.61,ml,"19 km NNW of Fayette, Utah",earthquake,2.0,reviewed,uu,uu
2020-08-27T14:18:00.560Z,35.99333333,-96.52233333,0.0,1.57,ml,"7 km E of Drumright, Oklahoma",quarry blast,7.0,reviewed,ok,ok
2020-08-27T14:17:33.920Z,35.8993333,-117.722,4.25,0.93,ml,"17km ESE of Little Lake, CA",earthquake,12.0,automatic,ci,ci
2020-08-27T14:14:52.516Z,44.4608,148.0948,57.73,4.8,mb,"86 km SSE of Kuril’sk, Russia",earthquake,259.0,reviewed,us,us
2020-08-27T14:09:41.520Z,35.8993333,-117.7271667,5.17,1.83,ml,"17km ESE of Little Lake, CA",earthquake,25.0,automatic,ci,ci
2020-08-27T14:07:46.220Z,40.4948349,-124.3239975,19.56,2.14,md,"10km SSW of Ferndale, CA",earthquake,6.0,automatic,nc,nc
2020-08-27T14:06:10.970Z,35.9,-117.7218333,3.92,0.49,ml,"17km ESE of Little Lake, CA",earthquake,3.0,automatic,ci,ci
2020-08-27T13:55:42.280Z,31.501,-115.7128333,9.2,2.45,ml,"84km ESE of Maneadero, B.C., MX",earthquake,11.0,reviewed,ci,ci
2020-08-27T13:38:11.420Z,33.6855,-116.7863333,17.45,0.63,ml,"9km SW of Idyllwild, CA",earthquake,7.0,reviewed,ci,ci
2020-08-27T13:32:09.950Z,33.1725,-116.1026667,10.33,1.06,ml,"4km NE of Ocotillo Wells, CA",earthquake,24.0,automatic,ci,ci
2020-08-27T13:28:28.920Z,35.512,-117.4616667,2.82,0.51,ml,"22km NE of Johannesburg, CA",earthquake,1.0,reviewed,ci,ci
2020-08-27T13:17:20.733Z,23.0526,93.2599,10.0,4.5,mb,"21 km ESE of North Vanlaiphai, India",earthquake,16.0,reviewed,us,us
2020-08-27T13:11:27.600Z,35.6623333,-117.5301667,4.24,1.14,ml,"14km ENE of Ridgecrest, CA",earthquake,16.0,reviewed,ci,ci
2020-08-27T13:07:57.389Z,38.1566,-117.9453,10.9,2.4,ml,"29 km SSE of Mina, Nevada",earthquake,14.0,reviewed,nn,nn
2020-08-27T13:06:15.310Z,32.8625,-116.1805,8.36,0.74,ml,"22km NW of Ocotillo, CA",earthquake,5.0,reviewed,ci,ci
2020-08-27T13:00:51.410Z,58.39483333,-154.9001667,2.64,-0.07,ml,"95 km NNW of Karluk, Alaska",earthquake,5.0,reviewed,av,av
2020-08-27T12:59:26.890Z,19.43016624,-155.2649994,0.340000004,1.74000001,md,"3 km WSW of Volcano, Hawaii",earthquake,12.0,automatic,hv,hv
2020-08-27T12:56:49.203Z,78.5434,7.2698,10.0,4.6,mb,"191 km W of Longyearbyen, Svalbard and Jan Mayen",earthquake,16.0,reviewed,us,us
2020-08-27T12:50:48.700Z,17.9243,-66.9183,10.0,3.08,md,"5 km SSW of Guánica, Puerto Rico",earthquake,13.0,reviewed,pr,pr
